position,texte,rien
1683,premier,premier
1684,ministre,ministre
1685,de,de
1686,telle,tel
1687,sorte,sorte
1688,que,que
1689,celles,celui
1690,et,et
1691,ceux,celui
1692,qui,qui
1693,m,m
1694,auront,avoir
1695,approuvé,approuver
1696,dans,dans
1697,ma,mon
1698,démarche,démarche
1699,à,à
1700,moi,moi
1701,candidat,candidat
1702,des,du
1703,socialistes,socialiste
1704,puissent,pouvoir
1705,s,s
1706,y,y
1707,retrouver,retrouver
1708,.,.
1709,Je,je
1710,serai,être
1711,ainsi,ainsi
1712,assuré,assurer
1713,de,de
1714,la,le
1715,cohérence,cohérence
1716,de,de
1717,ce,ce
1718,gouvernement,gouvernement
1719,.,.
1720,Vous,vous
1721,savez,savoir
1722,que,que
1723,d,d
1724,autres,autre
1725,formations,formation
1726,politiques,politique
1727,nombreuses,nombreux
1728,m,m
1729,ont,avoir
1730,rejoint,rejoindre
1731,pour,pour
1732,le,le
1733,deuxième,deuxième
1734,tour,tour
1735,du,du
1736,scrutin,scrutin
1737,et,et
1738,bien,bien
1739,entendu,entendre
1740,la,le
1741,question,question
1742,qui,qui
1743,m,m
1744,est,être
1745,posée,poser
1746,est,être
1747,est,être
1748,ce,ce
1749,que,que
1750,vous,vous
1751,ferez,faire
1752,appel,appel
1753,aux,au
1754,représentants,représentant
1755,de,de
1756,ces,ce
1757,partis,parti
1758,et,et
1759,particulièrement,particulièrement
1760,au,au
1761,parti,parti
1762,communiste,communiste
1763,pcf,pcf
1764,pour,pour
1765,entrer,entrer
1766,dans,dans
1767,ce,ce
1768,gouvernement,gouvernement
1769,je,je
1770,rappellerai,rappeler
1771,à,à
1772,cet,ce
1773,égard,égard
1774,que,que
1775,si,si
1776,l,l
1777,union,union
1778,de,de
1779,la,le
1780,gauche,gauche
1781,s,s
1782,est,être
1783,rompue,rompre
1784,en,en
1785,c,c
1786,est,être
1787,précisément,précisément
1788,autour,autour
1789,de,de
1790,la,le
1791,discussion,discussion
1792,sur,sur
1793,un,un
1794,programme,programme
1795,de,de
1796,gouvernement,gouvernement
1797,.,.
1798,Je,je
1799,ne,ne
1800,peux,pouvoir
1801,donc,donc
1802,pas,pas
1803,considérer,considérer
1804,à,à
1805,l,l
1806,heure,heure
1807,actuelle,actuel
1808,que,que
1809,cette,ce
1810,question,question
1811,soit,être
1812,réglée,régler
1813,et,et
1814,c,c
1815,est,être
1816,une,un
1817,question,question
1818,sérieuse,sérieux
1819,la,le
1820,plus,plus
1821,sérieuse,sérieux
1822,de,de
1823,toutes,tout
1824,.,.
1825,J,j
1826,entends,entendre
1827,donc,donc
1828,former,former
1829,un,un
1830,gouvernement,gouvernement
1831,qui,qui
1832,sera,être
1833,constitué,constituer
1834,par,par
1835,ceux,celui
1836,qui,qui
1837,m,m
1838,auront,avoir
1839,approuvé,approuver
1840,et,et
1841,ce,ce
1842,n,n
1843,est,être
1844,qu,qu
1845,après,après
1846,l,l
1847,élection,élection
1848,présidentielle,présidentiel
1849,et,et
1850,en,en
1851,vue,vue
1852,des,du
1853,élections,élection
1854,législatives,législatif
1855,dont,dont
1856,nous,nous
1857,allons,aller
1858,parler,parler
1859,j,j
1860,imagine,imaginer
1861,tout,tout
1862,à,à
1863,l,l
1864,heure,heure
1865,que,que
1866,les,le
1867,organisations,organisation
1868,politiques,politique
1869,responsables,responsable
1870,examineront,examiner
1871,en,en
1872,commun,commun
1873,si,si
1874,elles,elle
1875,le,le
1876,désirent,désirer
1877,si,si
1878,elles,elle
1879,sont,être
1880,en,en
1881,mesure,mesure
1882,ou,ou
1883,non,non
1884,de,de
1885,signer,signer
1886,entre,entre
1887,elles,elle
1888,un,un
1889,contrat,contrat
1890,de,de
1891,gouvernement,gouvernement
1892,et,et
1893,donc,donc
1894,d,d
1895,aborder,aborder
1896,les,le
1897,élections,élection
1898,législatives,législatif
1899,futures,futur
1900,en,en
1901,situation,situation
1902,d,d
1903,accord,accord
1904,.,.
1905,Réponse,réponse
1906,.,.
1907,Quant,quant
1908,au,au
1909,gouvernement,gouvernement
1910,que,que
1911,j,j
1912,aurai,avoir
1913,constitué,constituer
1914,qui,qui
1915,sera,être
1916,tout,tout
1917,simplement,simplement
1918,le,le
1919,gouvernement,gouvernement
1920,de,de
1921,la,le
1922,république,république
1923,il,il
1924,se,se
1925,trouvera,trouver
1926,devant,devant
1927,le,le
1928,problème,problème
1929,suivant,suivant
1930,est,être
1931,ce,ce
1932,qu,qu
1933,il,il
1934,y,y
1935,aura,avoir
1936,dissolution,dissolution
1937,décidée,décider
1938,par,par
1939,le,le
1940,président,président
1941,de,de
1942,la,le
1943,république,république
1944,immédiatement,immédiatement
1945,et,et
1946,dans,dans
1947,ce,ce
1948,cas,cas
1949,là,là
1950,il,il
1951,n,n
1952,aura,avoir
1953,pas,pas
1954,à,à
1955,se,se
1956,présenter,présenter
1957,devant,devant
1958,l,l
1959,assemblée,assemblée
1960,nationale,national
1961,ou,ou
1962,bien,bien
1963,est,être
1964,ce,ce
1965,qu,qu
1966,il,il
1967,ira,aller
1968,devant,devant
1969,l,l
1970,assemblée,assemblée
1971,nationale,national
1972,en,en
1973,attendant,attendre
1974,la,le
1975,sanction,sanction
1976,de,de
1977,cette,ce
1978,assemblée,assemblée
1979,pour,pour
1980,peu,peu
1981,qu,qu
1982,il,il
1983,y,y
1984,ait,avoir
1985,sanction,sanction
1986,d,d
1987,ailleurs,ailleurs
1988,ce,ce
1989,qui,qui
1990,veut,vouloir
1991,dire,dire
1992,que,que
1993,je,je
1994,ne,ne
1995,compte,compter
1996,pas,pas
1997,soumettre,soumettre
1998,la,le
1999,politique,politique
2000,de,de
2001,ce,ce
2002,gouvernement,gouvernement
2003,à,à
2004,l,l
2005,approbation,approbation
2006,de,de
2007,l,l
2008,assemblée,assemblée
2009,nationale,national
2010,élue,éluer
2011,en,en
2012,.,.
2013,Si,si
2014,je,je
2015,changeais,changer
2016,d,d
2017,avis,avis
2018,c,c
2019,est,être
2020,à,à
2021,dire,dire
2022,si,si
2023,j,j
2024,avais,avoir
2025,le,le
2026,sentiment,sentiment
2027,que,que
2028,cette,ce
2029,assemblée,assemblée
2030,serait,être
2031,en,en
2032,mesure,mesure
2033,par,par
2034,exemple,exemple
2035,de,de
2036,voter,voter
2037,une,un
2038,réforme,réforme
2039,du,du
2040,mode,mode
2041,de,de
2042,scrutin,scrutin
2043,ce,ce
2044,qui,qui
2045,serait,être
2046,très,très
2047,intéressant,intéressant
2048,pour,pour
2049,la,le
2050,france,france
2051,.,.
2052,.,.
2053,.,.
2054,Vous,vous
2055,y,y
2056,êtes,être
2057,favorable,favorable
2058,j,j
2059,y,y
2060,serais,être
2061,favorable,favorable
2062,.,.
2063,Dans,dans
2064,quel,quel
2065,sens,sen|sens
2066,je,je
2067,souhaite,souhaiter
2068,le,le
2069,scrutin,scrutin
2070,proportionnel,proportionnel
2071,.,.
2072,Tout,tout
2073,de,de
2074,suite,suite
2075,le,le
2076,plus,plus
2077,tôt,tôt
2078,sera,être
2079,le,le
2080,mieux,mieux
2081,.,.
2082,Vous,vous
2083,aussi,aussi
2084,monsieur,monsieur
2085,giscard,giscard
2086,d,d
2087,estaing,estaing
2088,non,non
2089,pas,pas
2090,du,du
2091,tout,tout
2092,.,.
2093,Si,si
2094,j,j
2095,étais,être
2096,en,en
2097,mesure,mesure
2098,de,de
2099,le,le
2100,faire,faire
2101,je,je
2102,le,le
2103,ferais,faire
2104,.,.
2105,Cela,cela
2106,veut,vouloir
2107,dire,dire
2108,que,que
2109,je,je
2110,ne,ne
2111,pose,poser
2112,pas,pas
2113,le,le
2114,problème,problème
2115,de,de
2116,la,le
2117,dissolution,dissolution
2118,en,en
2119,principe,principe
2120,c,c
2121,est,être
2122,simplement,simplement
2123,une,un
2124,nécessité,nécessité
2125,car,car
2126,je,je
2127,veux,vouloir
2128,conduire,conduire
2129,ma,mon
2130,politique,politique
2131,.,.
2132,Alors,alors
2133,il,il
2134,y,y
2135,aura,avoir
2136,des,du
2137,élections,élection
2138,et,et
2139,le,le
2140,peuple,peuple
2141,décidera,décider
2142,.,.
2143,D,d
2144,abord,abord
2145,dans,dans
2146,vos,votre
2147,premières,premier
2148,remarques,remarque
2149,vous,vous
2150,avez,avoir
2151,fait,faire
2152,des,du
2153,citations,citation
2154,du,du
2155,er,er
2156,tour,tour
2157,.,.
2158,Dans,dans
2159,le,le
2160,er,er
2161,tour,tour
2162,chacun,chacun
2163,s,s
2164,exprime,exprimer
2165,avec,avec
2166,une,un
2167,certaine,certain
2168,véhémence,véhémence
2169,.,.
2170,.,.
2171,.,.
2172,Bon,bon
2173,.,.
2174,Vous,vous
2175,avez,avoir
2176,trouvé,trouver
2177,des,du
2178,citations,citation
2179,à,à
2180,cet,ce
2181,égard,égard
2182,je,je
2183,pourrais,pouvoir
2184,trouver,trouver
2185,également,également
2186,des,du
2187,citations,citation
2188,monsieur,monsieur
2189,mitterrand,mitterrand
2190,je,je
2191,n,n
2192,en,en
2193,cherche,chercher
2194,pas,pas
2195,à,à
2196,votre,votre
2197,propos,propos
2198,ou,ou
2199,de,de
2200,vous,vous
2201,même,même
2202,sur,sur
2203,chirac,chirac
2204,;,;
2205,j,j
2206,en,en
2207,ai,avoir
2208,une,un
2209,sous,sous
2210,les,le
2211,yeux,œil
2212,je,je
2213,ne,ne
2214,la,la
2215,lirai,lire
2216,même,même
2217,pas,pas
2218,tellement,tellement
2219,elle,elle
2220,est,être
2221,sévère,sévère
2222,.,.
2223,Donc,donc
2224,laissons,laisser
2225,çà,çà
2226,cela,cela
2227,ne,ne
2228,m,m
2229,intéresse,intéresser
2230,pas,pas
2231,.,.
2232,En,en
2233,fait,faire
2234,chirac,chirac
2235,a,avoir
2236,indiqué,indiquer
2237,dès,dès
2238,le,le
2239,lendemain,lendemain
2240,du,du
2241,er,er
2242,tour,tour
2243,.,.
2244,.,.
2245,.,.
2246,Monsieur,monsieur
2247,mitterrand,mitterrand
2248,voulait,vouloir
2249,dire,dire
2250,un,un
2251,mot,mot
2252,;,;
2253,est,être
2254,ce,ce
2255,que,que
2256,vous,vous
2257,l,l
2258,autorisez,autoriser
2259,monsieur,monsieur
2260,giscard,giscard
2261,d,d
2262,estaing,estaing
2263,je,je
2264,veux,vouloir
2265,dire,dire
2266,que,que
2267,personnellement,personnellement
2268,je,je
2269,ne,ne
2270,compte,compter
2271,pas,pas
2272,faire,faire
2273,un,un
2274,gouvernement,gouvernement
2275,avec,avec
2276,chirac,chirac
2277,au,au
2278,lendemain,lendemain
2279,de,de
2280,mon,mon
2281,élection,élection
2282,|,|
2283,donc,donc
2284,le,le
2285,problème,problème
2286,ne,ne
2287,se,se
2288,pose,poser
2289,pas,pas
2290,pour,pour
2291,moi,moi
2292,.,.
2293,Non,non
2294,mais,mais
2295,je,je
2296,veux,vouloir
2297,dire,dire
2298,que,que
2299,quand,quand
2300,on,on
2301,invoque,invoquer
2302,le,le
2303,témoignage,témoignage
2304,de,de
2305,quelqu,quelqu
2306,un,un
2307,encore,encore
2308,faut,falloir
2309,il,il
2310,porter,porter
2311,sur,sur
2312,ce,ce
2313,quelqu,quelqu
2314,un,un
2315,un,un
2316,jugement,jugement
2317,positif,positif
2318,.,.
2319,J,j
2320,observe,observer
2321,simplement,simplement
2322,que,que
2323,le,le
2324,lendemain,lendemain
2325,du,du
2326,er,er
2327,tour,tour
2328,chirac,chirac
2329,a,avoir
2330,indiqué,indiquer
2331,qu,qu
2332,il,il
2333,voterait,voter
2334,pour,pour
2335,moi,moi
2336,à,à
2337,l,l
2338,élection,élection
2339,présidentielle,présidentiel
2340,.,.
2341,Pour,pour
2342,moi,moi
2343,le,le
2344,critère,critère
2345,comme,comme
2346,d,d
2347,ailleurs,ailleurs
2348,vous,vous
2349,l,l
2350,indiquiez,indiquer
2351,pour,pour
2352,vous,vous
2353,tout,tout
2354,à,à
2355,l,l
2356,heure,heure
2357,ce,ce
2358,sont,être
2359,ceux,celui
2360,qui,qui
2361,élisent,élire
2362,le,le
2363,président,président
2364,de,de
2365,la,le
2366,république,république
2367,et,et
2368,je,je
2369,note,noter
2370,je,je
2371,l,l
2372,ai,avoir
2373,fait,faire
2374,observer,observer
2375,tout,tout
2376,à,à
2377,l,l
2378,heure,heure
2379,que,que
2380,la,le
2381,totalité,totalité
2382,des,du
2383,dirigeants,dirigeant
2384,de,de
2385,la,le
2386,majorité,majorité
2387,les,le
2388,parlementaires,parlementaire
2389,de,de
2390,la,le
2391,majorité,majorité
2392,avaient,avoir
2393,indiqué,indiquer
2394,qu,qu
2395,ils,il
2396,voteraient,voter
2397,désormais,désormais
2398,pour,pour
2399,le,le
2400,président,président
2401,de,de
2402,la,le
2403,république,république
2404,.,.
2405,Donc,donc
2406,la,le
2407,question,question
2408,de,de
2409,ma,mon
2410,majorité,majorité
2411,quand,quand
2412,je,je
2413,dis,dire
2414,ma,mon
2415,ce,ce
2416,n,n
2417,est,être
2418,pas,pas
2419,un,un
2420,ma,mon
2421,possessif,possessif
2422,est,être
2423,réglée,régler
2424,il,il
2425,n,n
2426,y,y
2427,aura,avoir
2428,pas,pas
2429,dissolution,dissolution
2430,de,de
2431,l,l
2432,assemblée,assemblée
2433,nationale,national
2434,.,.
2435,Un,un
2436,gouvernement,gouvernement
2437,sera,être
2438,constitué,constituer
2439,ce,ce
2440,gouvernement,gouvernement
2441,bien,bien
2442,entendu,entendre
2443,comportera,comporter
2444,des,du
2445,personnalités,personnalité
2446,représentatives,représentatif
2447,de,de
2448,l,l
2449,ensemble,ensemble
2450,de,de
2451,la,le
2452,majorité,majorité
2453,et,et
2454,il,il
2455,se,se
2456,mettra,mettre
2457,au,au
2458,travail,travail
2459,pour,pour
2460,étudier,étudier
2461,par,par
2462,priorité,priorité
2463,et,et
2464,pour,pour
2465,adopter,adopter
2466,les,le
2467,premiers,premier
2468,textes,texte
2469,concernant,concerner
2470,l,l
2471,emploi,emploi
2472,et,et
2473,notamment,notamment
2474,l,l
2475,emploi,emploi
2476,des,du
2477,jeunes,jeune
2478,que,que
2479,je,je
2480,voudrais,vouloir
2481,voir,voir
2482,figurer,figurer
2483,à,à
2484,la,le
2485,session,session
2486,parlementaire,parlementaire
2487,de,de
2488,printemps,printemps
2489,.,.
2490,Réponse,réponse
2491,mais,mais
2492,la,le
2493,réponse,réponse
2494,que,que
2495,vous,vous
2496,avez,avoir
2497,faite,faire
2498,à,à
2499,ma,mon
2500,question,question
2501,me,me
2502,surprend,surprendre
2503,énormément,énormément
2504,monsieur,monsieur
2505,mitterrand,mitterrand
2506,.,.
2507,Nous,nous
2508,ne,ne
2509,sommes,sommer|être
2510,pas,pas
2511,dans,dans
2512,un,un
2513,régime,régime
2514,présidentiel,présidentiel
2515,ou,ou
2516,personnel,personnel
2517,.,.
2518,Vous,vous
2519,m,m
2520,avez,avoir
2521,fait,faire
2522,des,du
2523,reproches,reproche
2524,à,à
2525,cet,ce
2526,égard,égard
2527,dans,dans
2528,le,le
2529,passé,passé
2530,vous,vous
2531,en,en
2532,avez,avoir
2533,encore,encore
2534,plus,plus
2535,faits,faire
2536,au,au
2537,général,général
2538,de,de
2539,gaulle,gaulle
2540,.,.
2541,.,.
2542,.,.
2543,J,j
2544,ai,avoir
2545,là,là
2546,un,un
2547,certain,certain
2548,nombre,nombre
2549,de,de
2550,textes,texte
2551,mais,mais
2552,la,le
2553,constitution,constitution
2554,dit,dire
2555,que,que
2556,le,le
2557,gouvernement,gouvernement
2558,est,être
2559,responsable,responsable
2560,devant,devant
2561,le,le
2562,parlement,parlement
2563,.,.
2564,Si,si
2565,vous,vous
2566,agissez,agir
2567,ainsi,ainsi
2568,que,que
2569,vous,vous
2570,dites,dire
2571,c,c
2572,est,être
2573,à,à
2574,dire,dire
2575,si,si
2576,votre,votre
2577,gouvernement,gouvernement
2578,ne,ne
2579,va,aller
2580,pas,pas
2581,devant,devant
2582,le,le
2583,parlement,parlement
2584,il,il
2585,ne,ne
2586,pourra,pouvoir
2587,rien,rien
2588,faire,faire
2589,il,il
2590,n,n
2591,aura,avoir
2592,le,le
2593,droit,droit
2594,de,de
2595,rien,rien
2596,faire,faire
2597,il,il
2598,devra,devoir
2599,attendre,attendre
2600,le,le
2601,résultat,résultat
2602,des,du
2603,élections,élection
2604,.,.
2605,Nous,nous
2606,n,n
2607,avons,avoir
2608,pas,pas
2609,en,en
2610,france,france
2611,un,un
2612,système,système
2613,tel,tel
2614,qu,qu
2615,un,un
2616,président,président
2617,de,de
2618,la,le
2619,république,république
2620,vous,vous
2621,ou,ou
2622,moi,moi
2623,ou,ou
2624,d,d
2625,ailleurs,ailleurs
2626,le,le
2627,général,général
2628,de,de
2629,gaulle,gaulle
2630,dans,dans
2631,le,le
2632,passé,passé
2633,puisse,pouvoir
2634,nommer,nommer
2635,un,un
2636,gouvernement,gouvernement
2637,qui,qui
2638,ne,ne
2639,rende,rendre
2640,de,de
2641,comptes,compte
2642,à,à
2643,personne,personne
2644,et,et
2645,qui,qui
2646,prenne,prendre
2647,des,du
2648,décisions,décision
2649,importantes,important
2650,.,.
2651,Ceci,ceci
2652,est,être
2653,impossible,impossible
2654,.,.
2655,Si,si
2656,donc,donc
2657,il,il
2658,ne,ne
2659,va,aller
2660,pas,pas
2661,devant,devant
2662,le,le
2663,parlement,parlement
2664,il,il
2665,ne,ne
2666,pourra,pouvoir
2667,faire,faire
2668,qu,qu
2669,une,un
2670,chose,chose
2671,qui,qui
2672,est,être
2673,ce,ce
2674,qu,qu
2675,on,on
2676,appelle,appeler
2677,vous,vous
2678,connaissez,connaître
2679,la,le
2680,formule,formule
2681,expédier,expédier
2682,les,le
2683,affaires,affaire
2684,courantes,courant
2685,.,.
2686,Or,or
2687,j,j
2688,ai,avoir
2689,lu,lire
2690,dans,dans
2691,vos,votre
2692,déclarations,déclaration
2693,je,je
2694,crois,croire
2695,que,que
2696,c,c
2697,est,être
2698,à,à
2699,l,l
2700,express,express
2701,journal,journal
2702,que,que
2703,vous,vous
2704,aviez,avoir
2705,l,l
2706,intention,intention
2707,de,de
2708,prendre,prendre
2709,tout,tout
2710,de,de
2711,suite,suite
2712,un,un
2713,certain,certain
2714,nombre,nombre
2715,de,de
2716,mesures,mesure
2717,.,.
2718,Vous,vous
2719,dites,dire
2720,par,par
2721,exemple,exemple
2722,réduction,réduction
2723,du,du
2724,taux,tau|taux
2725,de,de
2726,la,le
2727,tva,tva
2728,sur,sur
2729,les,le
2730,produits,produit
2731,de,de
2732,grande,grand
2733,consommation,consommation
2734,recrutement,recrutement
2735,d,d
2736,un,un
2737,certain,certain
2738,nombre,nombre
2739,de,de
2740,fonctionnaires,fonctionnaire
2741,.,.
2742,.,.
2743,.,.
2744,Ce,ce
2745,sont,être
2746,des,du
2747,décisions,décision
2748,qu,qu
2749,un,un
2750,gouvernement,gouvernement
2751,chargé,charger
2752,des,du
2753,affaires,affaire
2754,courantes,courant
2755,ne,ne
2756,peut,pouvoir
2757,pas,pas
2758,prendre,prendre
2759,|,|
2760,donc,donc
2761,la,le
2762,procédure,procédure
2763,que,que
2764,vous,vous
2765,indiquez,indiquer
2766,n,n
2767,est,être
2768,pas,pas
2769,réalisable,réalisable
2770,.,.
2771,Le,le
2772,gouvernement,gouvernement
2773,doit,devoir
2774,aller,aller
2775,devant,devant
2776,l,l
2777,assemblée,assemblée
2778,assemblée,assemblée
2779,nationale,national
2780,.,.
2781,L,l
2782,assemblée,assemblée
2783,peut,pouvoir
2784,ou,ou
2785,non,non
2786,le,le
2787,censurer,censurer
2788,.,.
2789,Vous,vous
2790,pourriez,pouvoir
2791,comme,comme
2792,président,président
2793,de,de
2794,la,le
2795,république,république
2796,la,la
2797,dissoudre,dissoudre
2798,ensuite,ensuite
2799,à,à
2800,tout,tout
2801,moment,moment
2802,mais,mais
2803,j,j
2804,estime,estimer
2805,qu,qu
2806,un,un
2807,gouvernement,gouvernement
2808,pour,pour
2809,pouvoir,pouvoir
2810,exister,exister
2811,en,en
2812,france,france
2813,il,il
2814,n,n
2815,y,y
2816,a,avoir
2817,jamais,jamais
2818,eu,avoir
2819,d,d
2820,exemple,exemple
2821,en,en
2822,sens,sen|sens
2823,contraire,contraire
2824,doit,devoir
2825,aller,aller
2826,devant,devant
2827,le,le
2828,parlement,parlement
2829,.,.
2830,Nous,nous
2831,sommes,sommer|être
2832,dans,dans
2833,un,un
2834,régime,régime
2835,où,où
2836,existe,exister
2837,le,le
2838,contrôle,contrôle
2839,parlementaire,parlementaire
2840,.,.
2841,Réponse,réponse
2842,j,j
2843,ajoute,ajouter
2844,ensuite,ensuite
2845,qu,qu
2846,il,il
2847,y,y
2848,aura,avoir
2849,d,d
2850,importantes,important
2851,négociations,négociation
2852,internationales,international
2853,au,au
2854,mois,moi|mois
2855,de,de
2856,juin,juin
2857,notamment,notamment
2858,sur,sur
2859,l,l
2860,europe,europe
2861,.,.
2862,Imaginez,imaginer
2863,vous,vous
2864,un,un
2865,gouvernement,gouvernement
2866,français,français
2867,qui,qui
2868,aille,ailler
2869,dans,dans
