position,texte,rien
1693,à,à
1694,sa,son
1695,guise,guise
1696,les,le
1697,électeurs,électeur
1698,sont,être
1699,libres,libre
1700,de,de
1701,s,s
1702,exprimer,exprimer
1703,.,.
1704,Ne,ne
1705,nous,nous
1706,trompons,tromper
1707,pas,pas
1708,de,de
1709,république,république
1710,.,.
1711,.,.
1712,.,.
1713,L,l
1714,élection,élection
1715,présidentielle,présidentiel
1716,c,c
1717,est,être
1718,pour,pour
1719,cela,cela
1720,que,que
1721,le,le
1722,général,général
1723,de,de
1724,gaulle,gaulle
1725,avait,avoir
1726,voulu,vouloir
1727,cette,ce
1728,élection,élection
1729,au,au
1730,suffrage,suffrage
1731,universel,universel
1732,signifie,signifier
1733,un,un
1734,dialogue,dialogue
1735,direct,direct
1736,entre,entre
1737,les,le
1738,électeurs,électeur
1739,et,et
1740,le,le
1741,candidat,candidat
1742,.,.
1743,Ce,ce
1744,dialogue,dialogue
1745,est,être
1746,engagé,engager
1747,il,il
1748,ne,ne
1749,s,s
1750,agit,agir
1751,pas,pas
1752,naturellement,naturellement
1753,pour,pour
1754,moi,moi
1755,de,de
1756,classer,classer
1757,les,le
1758,électeurs,électeur
1759,dans,dans
1760,telle,tel
1761,ou,ou
1762,telle,tel
1763,catégorie,catégorie
1764,de,de
1765,droite,droit|droite
1766,de,de
1767,gauche,gauche
1768,du,du
1769,centre,centre
1770,etc,etc
1771,.,.
1772,Je,je
1773,m,m
1774,adresse,adresse
1775,aussi,aussi
1776,cela,cela
1777,va,aller
1778,de,de
1779,soi,soi
1780,à,à
1781,tous,tout
1782,les,le
1783,électeurs,électeur
1784,et,et
1785,je,je
1786,respecte,respecter
1787,par,par
1788,définition,définition
1789,parce,parce
1790,que,que
1791,je,je
1792,suis,suivre|être
1793,un,un
1794,démocrate,démocrate
1795,tous,tout
1796,les,le
1797,électeurs,électeur
1798,d,d
1799,égale,égal
1800,façon,façon
1801,.,.
1802,Le,le
1803,phénomène,phénomène
1804,le,le
1805,front,front
1806,national,national
1807,s,s
1808,explique,expliquer
1809,par,par
1810,bien,bien
1811,des,du
1812,raisons,raison
1813,et,et
1814,sans,sans
1815,doute,doute
1816,par,par
1817,un,un
1818,malaise,malais|malaise
1819,profond,profond
1820,de,de
1821,millions,million
1822,de,de
1823,gens,gens
1824,qui,qui
1825,se,se
1826,sentent,sentir
1827,malheureux,malheureux
1828,ou,ou
1829,angoissés,angoisser
1830,ou,ou
1831,anxieux,anxieux
1832,pour,pour
1833,des,du
1834,raisons,raison
1835,multiples,multiple
1836,que,que
1837,nous,nous
1838,aurons,avoir
1839,sans,sans
1840,doute,doute
1841,l,l
1842,occasion,occasion
1843,d,d
1844,analyser,analyser
1845,.,.
1846,Mais,mais
1847,il,il
1848,me,me
1849,semble,sembler
1850,il,il
1851,convient,convenir|convier
1852,d,d
1853,avoir,avoir
1854,une,un
1855,position,position
1856,claire,clair
1857,que,que
1858,ce,ce
1859,qu,qu
1860,il,il
1861,faut,falloir
1862,récuser,récuser
1863,c,c
1864,est,être
1865,l,l
1866,idéologie,idéologie
1867,et,et
1868,le,le
1869,programme,programme
1870,politique,politique
1871,d,d
1872,un,un
1873,parti,parti
1874,comme,comme
1875,celui,celui
1876,ci,ci
1877,il,il
1878,ne,ne
1879,faut,falloir
1880,pas,pas
1881,être,être
1882,complaisant,complaisant
1883,et,et
1884,j,j
1885,espère,espère
1886,je,je
1887,n,n
1888,ai,avoir
1889,pas,pas
1890,toujours,toujours
1891,eu,avoir
1892,ce,ce
1893,sentiment,sentiment
1894,que,que
1895,le,le
1896,premier,premier
1897,ministre,ministre
1898,ne,ne
1899,sera,être
1900,pas,pas
1901,complaisant,complaisant
1902,.,.
1903,Mais,mais
1904,il,il
1905,ne,ne
1906,faut,falloir
1907,pas,pas
1908,être,être
1909,complaisant,complaisant
1910,il,il
1911,faut,falloir
1912,récuser,récuser
1913,l,l
1914,idéologie,idéologie
1915,il,il
1916,faut,falloir
1917,la,la
1918,dénoncer,dénoncer
1919,.,.
1920,Quant,quant
1921,à,à
1922,ceux,celui
1923,qui,qui
1924,adhèrent,adhérer
1925,c,c
1926,est,être
1927,une,un
1928,autre,autre
1929,affaire,affaire
1930,je,je
1931,crois,croire
1932,qu,qu
1933,il,il
1934,faut,falloir
1935,surtout,surtout
1936,entendre,entendre
1937,et,et
1938,comprendre,comprendre
1939,la,le
1940,demande,demande
1941,sociale,social
1942,qu,qu
1943,ils,il
1944,expriment,exprimer
1945,.,.
1946,Il,il
1947,ne,ne
1948,faut,falloir
1949,pas,pas
1950,être,être
1951,sourd,sourd
1952,.,.
1953,Naturellement,naturellement
1954,si,si
1955,on,on
1956,est,être
1957,sourd,sourd
1958,aux,au
1959,problèmes,problème
1960,fondamentaux,fondamental
1961,de,de
1962,la,le
1963,vie,vie
1964,quotidienne,quotidien
1965,dans,dans
1966,la,le
1967,ville,ville
1968,des,du
1969,inégalités,inégalité
1970,sociales,social
1971,alors,alors
1972,on,on
1973,encourage,encourager
1974,ce,ce
1975,mouvement,mouvement
1976,.,.
1977,Je,je
1978,crois,croire
1979,qu,qu
1980,il,il
1981,faut,falloir
1982,être,être
1983,très,très
1984,ferme,ferme
1985,sur,sur
1986,les,le
1987,principes,principe
1988,très,très
1989,ouvert,ouvrir
1990,sur,sur
1991,la,le
1992,demande,demande
1993,mais,mais
1994,il,il
1995,ne,ne
1996,faut,falloir
1997,pas,pas
1998,faire,faire
1999,de,de
2000,concessions,concession
2001,à,à
2002,la,le
2003,démarche,démarche
2004,de,de
2005,ce,ce
2006,parti,parti
2007,.,.
2008,Suite,suite
2009,sur,sur
2010,l,l
2011,électorat,électorat
2012,du,du
2013,front,front
2014,national,national
2015,il,il
2016,n,n
2017,est,être
2018,pas,pas
2019,dans,dans
2020,l,l
2021,esprit,esprit
2022,de,de
2023,nos,notre
2024,institutions,institution
2025,dans,dans
2026,une,un
2027,campagne,campagne
2028,présidentielle,présidentiel
2029,de,de
2030,faire,faire
2031,la,le
2032,moindre,moindre
2033,concession,concession
2034,à,à
2035,quelque,quelque
2036,parti,parti
2037,que,que
2038,ce,ce
2039,soit,être
2040,et,et
2041,d,d
2042,ailleurs,ailleurs
2043,à,à
2044,quelqu,quelqu
2045,idéologie,idéologie
2046,que,que
2047,ce,ce
2048,soit,être
2049,il,il
2050,faut,falloir
2051,simplement,simplement
2052,essayer,essayer|essayer
2053,de,de
2054,comprendre,comprendre
2055,des,du
2056,hommes,homme
2057,et,et
2058,des,du
2059,femmes,femme
2060,d,d
2061,où,où
2062,qu,qu
2063,ils,il
2064,soient,être
2065,.,.
2066,Toutes,tout
2067,celles,celui
2068,et,et
2069,tous,tout
2070,ceux,celui
2071,notamment,notamment
2072,qui,qui
2073,ont,avoir
2074,voté,voter
2075,à,à
2076,droite,droit|droite
2077,ou,ou
2078,à,à
2079,gauche,gauche
2080,pour,pour
2081,d,d
2082,autres,autre
2083,candidats,candidat
2084,que,que
2085,ceux,celui
2086,qui,qui
2087,avaient,avoir
2088,exercé,exercer
2089,ou,ou
2090,qui,qui
2091,exerçaient,exercer
2092,les,le
2093,responsabilités,responsabilité
2094,du,du
2095,pouvoir,pouvoir
2096,.,.
2097,Pourquoi,pourquoi
2098,sont,être
2099,ils,il
2100,là,là
2101,et,et
2102,si,si
2103,nombreux,nombreux
2104,.,.
2105,.,.
2106,.,.
2107,Les,le
2108,uns,un
2109,je,je
2110,dirai,dire
2111,plutôt,plutôt
2112,à,à
2113,droite,droit|droite
2114,encore,encore
2115,que,que
2116,ces,ce
2117,divisions,division
2118,sont,être
2119,un,un
2120,peu,peu
2121,arbitraires,arbitraire
2122,parce,parce
2123,que,que
2124,s,s
2125,est,être
2126,développé,développer
2127,sous,sous
2128,votre,votre
2129,quinquennat,quinquennat
2130,actif,actif
2131,si,si
2132,j,j
2133,ose,oser
2134,dire,dire
2135,c,c
2136,est,être
2137,à,à
2138,dire,dire
2139,de,de
2140,à,à
2141,un,un
2142,certain,certain
2143,nombre,nombre
2144,de,de
2145,phénomènes,phénomène
2146,qui,qui
2147,ont,avoir
2148,été,être
2149,insupportables,insupportable
2150,pour,pour
2151,beaucoup,beaucoup
2152,de,de
2153,nos,notre
2154,concitoyens,concitoyen
2155,.,.
2156,Cela,cela
2157,a,avoir
2158,été,être
2159,vrai,vrai
2160,avec,avec
2161,le,le
2162,développement,développement
2163,du,du
2164,chômage,chômage
2165,au,au
2166,delà,delà
2167,encore,encore
2168,du,du
2169,niveau,niveau
2170,élevé,élever
2171,qu,qu
2172,il,il
2173,avait,avoir
2174,atteint,atteindre
2175,avant,avant
2176,et,et
2177,surtout,surtout
2178,d,d
2179,un,un
2180,certain,certain
2181,nombre,nombre
2182,de,de
2183,mesures,mesure
2184,qui,qui
2185,ont,avoir
2186,été,être
2187,prises,prendre
2188,et,et
2189,qui,qui
2190,ont,avoir
2191,créé,créer
2192,cette,ce
2193,nouvelle,nouveau
2194,pauvreté,pauvreté
2195,cette,ce
2196,misère,misère
2197,qui,qui
2198,a,avoir
2199,été,être
2200,très,très
2201,mal,mal
2202,ressentie,ressentir
2203,.,.
2204,.,.
2205,.,.
2206,à,à
2207,juste,juste
2208,titre,titre
2209,naturellement,naturellement
2210,et,et
2211,que,que
2212,nous,nous
2213,voulons,vouloir
2214,tous,tout
2215,combattre,combattre
2216,.,.
2217,Cela,cela
2218,a,avoir
2219,été,être
2220,ensuite,ensuite
2221,une,un
2222,politique,politique
2223,à,à
2224,l,l
2225,égard,égard
2226,de,de
2227,l,l
2228,immigration,immigration
2229,et,et
2230,notamment,notamment
2231,une,un
2232,complaisance,complaisance
2233,à,à
2234,l,l
2235,égard,égard
2236,de,de
2237,l,l
2238,immigration,immigration
2239,clandestine,clandestin
2240,qui,qui
2241,ont,avoir
2242,beaucoup,beaucoup
2243,choqué,choquer
2244,un,un
2245,certain,certain
2246,nombre,nombre
2247,de,de
2248,nos,notre
2249,concitoyens,concitoyen
2250,et,et
2251,créé,créer
2252,des,du
2253,problèmes,problème
2254,des,du
2255,problèmes,problème
2256,de,de
2257,comportement,comportement
2258,.,.
2259,C,c
2260,est,être
2261,ainsi,ainsi
2262,qu,qu
2263,on,on
2264,a,avoir
2265,vu,voir
2266,se,se
2267,développer,développer
2268,des,du
2269,sentiments,sentiment
2270,que,que
2271,vous,vous
2272,comme,comme
2273,moi,moi
2274,récusons,récuser
2275,par,par
2276,ailleurs,ailleurs
2277,.,.
2278,Et,et
2279,enfin,enfin
2280,c,c
2281,était,être
2282,un,un
2283,problème,problème
2284,lié,lier
2285,au,au
2286,développement,développement
2287,de,de
2288,l,l
2289,insécurité,insécurité
2290,.,.
2291,Savez,savoir
2292,vous,vous
2293,monsieur,monsieur
2294,mitterrand,mitterrand
2295,les,le
2296,statistiques,statistique
2297,officielles,officiel
2298,le,le
2299,montrent,montrer
2300,que,que
2301,de,de
2302,à,à
2303,il,il
2304,y,y
2305,a,avoir
2306,eu,avoir
2307,crimes,crime
2308,et,et
2309,délits,délit
2310,de,de
2311,plus,plus
2312,par,par
2313,jour,jour
2314,c,c
2315,est,être
2316,exactement,exactement
2317,le,le
2318,chiffre,chiffre
2319,que,que
2320,l,l
2321,on,on
2322,décompte,décompter
2323,en,en
2324,moins,moins
2325,pour,pour
2326,ces,ce
2327,crimes,crime
2328,et,et
2329,délits,délit
2330,de,de
2331,à,à
2332,.,.
2333,Cela,cela
2334,m,m
2335,amènera,amener
2336,tout,tout
2337,à,à
2338,l,l
2339,heure,heure
2340,en,en
2341,matière,matière
2342,de,de
2343,sécurité,sécurité
2344,à,à
2345,vous,vous
2346,poser,poser
2347,une,un
2348,question,question
2349,.,.
2350,Ce,ce
2351,sont,être
2352,ces,ce
2353,phénomènes,phénomène
2354,qui,qui
2355,ont,avoir
2356,créé,créer
2357,cette,ce
2358,espèce,espèce
2359,de,de
2360,réaction,réaction
2361,.,.
2362,Vous,vous
2363,êtes,être
2364,à,à
2365,l,l
2366,origine,origine
2367,de,de
2368,ces,ce
2369,phénomènes,phénomène
2370,et,et
2371,il,il
2372,nous,nous
2373,appartient,appartenir
2374,maintenant,maintenant
2375,d,d
2376,en,en
2377,tenir,tenir
2378,compte,compter
2379,de,de
2380,les,la|le
2381,intégrer,intégrer
2382,.,.
2383,C,c
2384,est,être
2385,ce,ce
2386,que,que
2387,j,j
2388,ai,avoir
2389,commencé,commencer
2390,à,à
2391,faire,faire
2392,depuis,depuis
2393,deux,deux
2394,ans,an
2395,par,par
2396,une,un
2397,politique,politique
2398,d,d
2399,ouverture,ouverture
2400,plus,plus
2401,grande,grand
2402,en,en
2403,matière,matière
2404,d,d
2405,emploi,emploi
2406,cela,cela
2407,m,m
2408,a,avoir
2409,permis,permettre
2410,de,de
2411,stopper,stopper
2412,la,le
2413,dégradation,dégradation
2414,de,de
2415,l,l
2416,emploi,emploi
2417,de,de
2418,renforcement,renforcement
2419,de,de
2420,notre,notre
2421,sécurité,sécurité
2422,et,et
2423,aussi,aussi
2424,de,de
2425,lutte,lutte
2426,plus,plus
2427,efficace,efficace
2428,contre,contre
2429,l,l
2430,immigration,immigration
2431,notamment,notamment
2432,clandestine,clandestin
2433,.,.
2434,Il,il
2435,faut,falloir
2436,poursuivre,poursuivre
2437,c,c
2438,est,être
2439,une,un
2440,question,question
2441,qui,qui
2442,intéresse,intéresser
2443,un,un
2444,grand,grand
2445,nombre,nombre
2446,de,de
2447,nos,notre
2448,concitoyens,concitoyen
2449,.,.
2450,Il,il
2451,y,y
2452,a,avoir
2453,aussi,aussi
2454,naturellement,naturellement
2455,tout,tout
2456,ce,ce
2457,qui,qui
2458,touche,toucher
2459,cela,cela
2460,est,être
2461,plutôt,plutôt
2462,pour,pour
2463,cette,ce
2464,sensibilité,sensibilité
2465,de,de
2466,gauche,gauche
2467,qui,qui
2468,ne,ne
2469,nous,nous
2470,a,avoir
2471,pas,pas
2472,soutenus,soutenir
2473,au,au
2474,premier,premier
2475,tour,tour
2476,à,à
2477,l,l
2478,insuffisance,insuffisance
2479,de,de
2480,solidarité,solidarité
2481,.,.
2482,Vous,vous
2483,ne,ne
2484,soupçonnez,soupçonner
2485,pas,pas
2486,par,par
2487,exemple,exemple
2488,à,à
2489,quel,quel
2490,point,point
2491,parce,parce
2492,que,que
2493,je,je
2494,ne,ne
2495,sais,savoir
2496,pas,pas
2497,si,si
2498,vous,vous
2499,en,en
2500,avez,avoir
2501,été,être
2502,informé,informer
2503,à,à
2504,l,l
2505,époque,époque
2506,en,en
2507,et,et
2508,en,en
2509,les,le
2510,décrets,décret
2511,dits,dire
2512,bérégovoy,bérégovoy
2513,qui,qui
2514,ont,avoir
2515,rogné,rogner
2516,sur,sur
2517,à,à
2518,la,le
2519,fois,foi|fois
2520,la,le
2521,durée,durée
2522,et,et
2523,le,le
2524,montant,montant
2525,des,du
2526,allocations,allocation
2527,de,de
2528,chômage,chômage
2529,et,et
2530,qui,qui
2531,sont,être
2532,à,à
2533,l,l
2534,origine,originer
2535,proprement,proprement
2536,de,de
2537,la,le
2538,nouvelle,nouveau
2539,pauvreté,pauvreté
2540,ont,avoir
2541,créé,créer
2542,chez,chez
2543,beaucoup,beaucoup
2544,de,de
2545,ces,ce
2546,chômeurs,chômeur
2547,notamment,notamment
2548,de,de
2549,longue,longue
2550,durée,durée
2551,un,un
2552,sentiment,sentiment
2553,d,d
2554,exclusion,exclusion
2555,.,.
2556,C,c
2557,est,être
2558,là,là
2559,qu,qu
2560,il,il
2561,est,être
2562,né,naître
2563,.,.
2564,.,.
2565,.,.
2566,Nous,nous
2567,sommes,sommer|être
2568,revenus,revenir
2569,naturellement,naturellement
2570,sur,sur
2571,toutes,tout
2572,ces,ce
2573,dispositions,disposition
2574,de,de
2575,façon,façon
2576,plus,plus
2577,humaine,humain
2578,en,en
2579,pensant,penser
2580,qu,qu
2581,il,il
2582,y,y
2583,a,avoir
2584,des,du
2585,économies,économie
2586,à,à
2587,faire,faire
2588,ailleurs,ailleurs
2589,que,que
2590,sur,sur
2591,le,le
2592,dos,dos
2593,des,du
2594,chômeurs,chômeur
2595,mais,mais
2596,cela,cela
2597,a,avoir
2598,créé,créer
2599,l,l
2600,ensemble,ensemble
2601,de,de
2602,ce,ce
2603,mouvement,mouvement
2604,.,.
2605,.,.
2606,.,.
2607,Nous,nous
2608,devons,devoir
2609,maintenant,maintenant
2610,tenir,tenir
2611,compte,compte
2612,de,de
2613,l,l
2614,avis,avis
2615,de,de
2616,ces,ce
2617,électeurs,électeur
2618,.,.
2619,N,n
2620,avons,avoir
2621,nous,nous
2622,pas,pas
2623,pris,prendre
2624,un,un
2625,peu,peu
2626,d,d
2627,avance,avance
2628,sur,sur
2629,les,le
2630,débats,débat
2631,que,que
2632,vous,vous
2633,aviez,avoir
2634,prévus,prévoir
2635,car,car
2636,vous,vous
2637,m,m
2638,aviez,avoir
2639,dit,dire
2640,initialement,initialement
2641,.,.
2642,.,.
2643,.,.
2644,.,.
2645,.,.
2646,.,.
2647,Un,un
2648,petit,petit
2649,peu,peu
2650,.,.
2651,.,.
2652,.,.
2653,Mais,mais
2654,c,c
2655,est,être
2656,la,le
2657,loi,loi
2658,du,du
2659,direct,direct
2660,.,.
2661,.,.
2662,.,.
2663,.,.
2664,.,.
2665,.,.
2666,Que,que
2667,vous,vous
2668,décomposiez,décomposer
2669,notre,notre
2670,entretien,entretien
2671,entre,entre
2672,plusieurs,plusieurs
2673,parties,partie
2674,et,et
2675,celle,celui
2676,ci,ci
2677,l,l
2678,immigration,immigration
2679,et,et
2680,les,le
2681,problèmes,problème
2682,de,de
2683,société,société
2684,était,être
2685,repoussée,repousser
2686,à,à
2687,plus,plus
2688,tard,tard
2689,tandis,tandis
2690,que,que
2691,certains,certain
2692,problèmes,problème
2693,économiques,économique
2694,et,et
2695,sociaux,social
2696,venaient,venir
2697,un,un
2698,plus,plus
2699,tôt,tôt
2700,mais,mais
2701,pas,pas
2702,maintenant,maintenant
2703,.,.
2704,.,.
2705,.,.
2706,Moi,moi
2707,je,je
2708,veux,vouloir
2709,bien,bien
2710,répondre,répondre
2711,tout,tout
2712,de,de
2713,suite,suite
2714,ce,ce
2715,n,n
2716,est,être
2717,pas,pas
2718,un,un
2719,problème,problème
2720,je,je
2721,ne,ne
2722,suis,suivre|être
2723,pas,pas
2724,formaliste,formaliste
2725,.,.
2726,.,.
2727,.,.
2728,Nous,nous
2729,avions,avoir
2730,effectivement,effectivement
2731,prévu,prévoir
2732,de,de
2733,vous,vous
2734,poser,poser
2735,les,le
2736,problèmes,problème
2737,de,de
2738,l,l
2739,immigration,immigration
2740,dans,dans
2741,la,le
2742,partie,partie
2743,société,société
2744,.,.
2745,.,.
2746,.,.
2747,.,.
2748,.,.
2749,.,.
2750,Monsieur,monsieur
2751,le,le
2752,premier,premier
2753,ministre,ministre
2754,a,avoir
2755,sorti,sortir
2756,tout,tout
2757,de,de
2758,suite,suite
2759,non,non
2760,pas,pas
2761,tout,tout
2762,son,son
2763,sac,sac
2764,pas,pas
2765,vidé,vider
2766,entièrement,entièrement
2767,je,je
2768,ne,ne
2769,le,le
2770,pense,penser
2771,pas,pas
2772,mais,mais
2773,il,il
2774,est,être
2775,parti,partir
2776,à,à
2777,l,l
2778,assaut,assaut
2779,c,c
2780,est,être
2781,assez,assez
2782,dans,dans
2783,son,son
2784,tempérament,tempérament
2785,;,;
2786,moi,moi
2787,j,j
2788,ai,avoir
2789,le,le
2790,mien,mien
2791,et,et
2792,j,j
2793,aime,aimer
2794,bien,bien
2795,voir,voir
2796,les,le
2797,choses,chose
2798,telles,tel
2799,qu,qu
2800,elles,elle
2801,sont,être
2802,.,.
2803,D,d
2804,abord,abord
2805,je,je
2806,tiens,tenir
2807,à,à
2808,dire,dire
2809,que,que
2810,se,se
2811,sont,être
2812,glissées,glisser
2813,quelques,quelque
2814,petites,petit
2815,erreurs,erreur
2816,dans,dans
2817,l,l
2818,analyse,analyser
2819,du,du
2820,premier,premier
2821,ministre,ministre
2822,.,.
2823,L,l
2824,insécurité,insécurité
2825,a,avoir
2826,commencé,commencer
2827,de,de
2828,baisser,baisser
2829,là,là
2830,j,j
2831,ai,avoir
2832,le,le
2833,document,document
2834,officiel,officiel
2835,qui,qui
2836,me,me
2837,vient,venir
2838,de,de
2839,vos,votre
2840,services,service
2841,à,à
2842,partir,partir
2843,de,de
2844,et,et
2845,non,non
2846,pas,pas
2847,à,à
2848,partir,partir
2849,de,de
2850,c,c
2851,est,être
2852,à,à
2853,dire,dire
2854,sous,sous
2855,le,le
2856,gouvernement,gouvernement
2857,de,de
2858,fabius,fabius
2859,un,un
2860,gouvernement,gouvernement
2861,socialiste,socialiste
2862,et,et
2863,pas,pas
2864,sous,sous
2865,le,le
2866,vôtre,vôtre
2867,.,.
2868,Ensuite,ensuite
2869,stopper,stopper
2870,la,le
2871,dégradation,dégradation
2872,cela,cela
2873,s,s
2874,est,être
2875,produit,produire
2876,deux,deux
2877,fois,foi|fois
2878,.,.
2879,.,.
2880,.,.
2881,Bien,bien
2882,peu,peu
2883,il,il
2884,faut,falloir
2885,le,le
2886,dire,dire
2887,.,.
2888,Il,il
2889,faut,falloir
2890,connaître,connaître
2891,cette,ce
2892,histoire,histoire
2893,du,du
2894,chômage,chômage
2895,n,n
2896,est,être
2897,ce,ce
2898,pas,pas
2899,.,.
2900,Lorsque,lorsque
2901,vous,vous
2902,êtes,être
2903,devenu,devenir
2904,premier,premier
2905,ministre,ministre
2906,de,de
2907,giscard,giscard
2908,d,d
2909,estaing,estaing
2910,il,il
2911,y,y
2912,avait,avoir
2913,déjà,déjà
2914,chômeurs,chômeur
2915,vous,vous
2916,avez,avoir
2917,doublé,doubler
2918,le,le
2919,chiffre,chiffre
2920,cela,cela
2921,est,être
2922,passé,passer
2923,à,à
2924,près,près
2925,de,de
2926,.,.
2927,.,.
2928,.,.
2929,Puis,puis
2930,barre,barre
2931,est,être
2932,devenu,devenir
2933,premier,premier
2934,ministre,ministre
2935,il,il
2936,a,avoir
2937,été,être
