position,texte,rien
21708,france,france
21709,avec,avec
21710,la,le
21711,réforme,réforme
21712,du,du
21713,regroupement,regroupement
21714,familial,familial
21715,.,.
21716,Je,je
21717,n,n
21718,autoriserai,autoriser
21719,plus,plus
21720,quelqu,quelqu
21721,un,un
21722,à,à
21723,faire,faire
21724,venir,venir
21725,sa,son
21726,famille,famille
21727,s,s
21728,il,il
21729,ne,ne
21730,prouve,prouver
21731,pas,pas
21732,qu,qu
21733,il,il
21734,a,avoir
21735,un,un
21736,logement,logement
21737,car,car
21738,faire,faire
21739,venir,venir
21740,sa,son
21741,famille,famille
21742,quand,quand
21743,on,on
21744,n,n
21745,a,avoir
21746,pas,pas
21747,de,de
21748,logement,logement
21749,ce,ce
21750,n,n
21751,est,être
21752,pas,pas
21753,possible,possible
21754,qu,qu
21755,il,il
21756,n,n
21757,a,avoir
21758,pas,pas
21759,de,de
21760,revenu,revenu
21761,de,de
21762,son,son
21763,travail,travail
21764,et,et
21765,non,non
21766,pas,pas
21767,des,du
21768,allocations,allocation
21769,sociales,social
21770,.,.
21771,A,à
21772,quoi,quoi
21773,sert,servir
21774,il,il
21775,de,de
21776,faire,faire
21777,venir,venir
21778,sa,son
21779,famille,famille
21780,si,si
21781,l,l
21782,on,on
21783,n,n
21784,a,avoir
21785,pas,pas
21786,de,de
21787,quoi,quoi
21788,la,la
21789,faire,faire
21790,vivre,vivre
21791,je,je
21792,souhaite,souhaiter
21793,que,que
21794,les,le
21795,membres,membre
21796,de,de
21797,la,le
21798,famille,famille
21799,qui,qui
21800,vont,aller
21801,venir,venir
21802,le,le
21803,rejoindre,rejoindre
21804,apprennent,apprendre
21805,le,le
21806,français,français
21807,avant,avant
21808,de,de
21809,venir,venir
21810,en,en
21811,france,france
21812,.,.
21813,Ségolène,ségolène
21814,royal,royal
21815,sur,sur
21816,l,l
21817,immigration,immigration
21818,d,d
21819,abord,abord
21820,sur,sur
21821,le,le
21822,darfour,darfour
21823,je,je
21824,pense,penser
21825,que,que
21826,la,le
21827,communauté,communauté
21828,internationale,international
21829,est,être
21830,beaucoup,beaucoup
21831,trop,trop
21832,inerte,inerte
21833,.,.
21834,Des,du
21835,pressions,pression
21836,doivent,devoir
21837,être,être
21838,faites,faire
21839,sur,sur
21840,la,le
21841,chine,chine
21842,y,y
21843,compris,comprendre
21844,sur,sur
21845,la,le
21846,menace,menace
21847,de,de
21848,boycott,boycott
21849,des,du
21850,jeux,jeu
21851,olympiques,olympique
21852,.,.
21853,Je,je
21854,ne,ne
21855,suis,suivre|être
21856,pas,pas
21857,favorable,favorable
21858,au,au
21859,boycott,boycott
21860,mais,mais
21861,il,il
21862,faut,falloir
21863,poser,poser
21864,la,le
21865,question,question
21866,pour,pour
21867,que,que
21868,cela,cela
21869,bouge,bouger
21870,et,et
21871,mettre,mettre
21872,fin,fin
21873,à,à
21874,ses,son
21875,exactions,exaction
21876,.,.
21877,Je,je
21878,suis,suivre|être
21879,favorable,favorable
21880,aux,au
21881,jeux,jeu
21882,olympiques,olympique
21883,en,en
21884,chine,chine
21885,.,.
21886,D,d
21887,ailleurs,ailleurs
21888,je,je
21889,ne,ne
21890,comprends,comprendre
21891,pas,pas
21892,la,le
21893,position,position
21894,de,de
21895,madame,madame
21896,royal,royal
21897,qui,qui
21898,est,être
21899,favorable,favorable
21900,au,au
21901,boycott,boycott
21902,pour,pour
21903,les,le
21904,jeux,jeu
21905,olympiques,olympique
21906,et,et
21907,qui,qui
21908,est,être
21909,revenue,revenir
21910,de,de
21911,chine,chine
21912,en,en
21913,félicitant,féliciter
21914,la,le
21915,justice,justice
21916,commerciale,commercial
21917,chinoise,chinois
21918,.,.
21919,Si,si
21920,vous,vous
21921,êtes,être
21922,favorable,favorable
21923,au,au
21924,boycott,boycott
21925,pour,pour
21926,les,le
21927,sportifs,sportif
21928,pourquoi,pourquoi
21929,n,n
21930,avez,avoir
21931,vous,vous
21932,pas,pas
21933,vous,vous
21934,même,même
21935,boycotté,boycotter
21936,votre,votre
21937,visite,visite
21938,il,il
21939,est,être
21940,curieux,curieux
21941,de,de
21942,dire,dire
21943,aux,au
21944,autres,autre
21945,n,n
21946,allez,aller
21947,pas,pas
21948,en,en
21949,chine,chine
21950,et,et
21951,vous,vous
21952,même,même
21953,d,d
21954,y,y
21955,être,être
21956,allé,aller
21957,.,.
21958,Le,le
21959,mouvement,mouvement
21960,sportif,sportif
21961,international,international
21962,est,être
21963,un,un
21964,mouvement,mouvement
21965,de,de
21966,paix,paix
21967,c,c
21968,est,être
21969,la,le
21970,jeunesse,jeunesse
21971,du,du
21972,monde,monde
21973,.,.
21974,Au,au
21975,contraire,contraire
21976,les,le
21977,jeux,jeu
21978,olympiques,olympique
21979,à,à
21980,pékin,pékin
21981,obligeront,obliger
21982,la,le
21983,société,société
21984,chinoise,chinois
21985,à,à
21986,s,s
21987,ouvrir,ouvrir
21988,comme,comme
21989,on,on
21990,l,l
21991,a,avoir
21992,toujours,toujours
21993,vu,voir
21994,.,.
21995,Le,le
21996,boycott,boycott
21997,en,en
21998,la,la
21999,matière,matière
22000,est,être
22001,une,un
22002,très,très
22003,mauvaise,mauvais
22004,idée,idée
22005,.,.
22006,Je,je
22007,suis,suivre|être
22008,allée,aller
22009,en,en
22010,chine,chine
22011,car,car
22012,je,je
22013,pense,penser
22014,qu,qu
22015,un,un
22016,chef,chef
22017,d,d
22018,etat,etat
22019,français,français
22020,doit,devoir
22021,aller,aller
22022,en,en
22023,chine,chine
22024,.,.
22025,Je,je
22026,suis,suivre|être
22027,allée,aller
22028,en,en
22029,chine,chine
22030,pour,pour
22031,voir,voir
22032,les,le
22033,entreprises,entreprise
22034,françaises,français
22035,pour,pour
22036,les,la|le
22037,encourager,encourager
22038,à,à
22039,conquérir,conquérir
22040,les,le
22041,marchés,marché
22042,.,.
22043,Je,je
22044,suis,suivre|être
22045,allée,aller
22046,en,en
22047,chine,chine
22048,pour,pour
22049,rencontrer,rencontrer
22050,l,l
22051,ensemble,ensemble
22052,des,du
22053,dirigeants,dirigeant
22054,chinois,chinois
22055,parce,parce
22056,qu,qu
22057,il,il
22058,y,y
22059,a,avoir
22060,des,du
22061,opportunités,opportunité
22062,à,à
22063,saisir,saisir
22064,.,.
22065,J,j
22066,ai,avoir
22067,même,même
22068,visité,visiter
22069,figurez,figurer
22070,vous,vous
22071,les,le
22072,installation,installation
22073,des,du
22074,jeux,jeu
22075,olympiques,olympique
22076,.,.
22077,Ne,ne
22078,déformez,déformer
22079,pas,pas
22080,mes,mon
22081,propos,propos
22082,.,.
22083,Je,je
22084,n,n
22085,ai,avoir
22086,pas,pas
22087,félicité,féliciter
22088,la,le
22089,justice,justice
22090,chinoise,chinoiser
22091,contrairement,contrairement
22092,à,à
22093,ce,ce
22094,qui,qui
22095,a,avoir
22096,été,être
22097,dit,dire
22098,.,.
22099,J,j
22100,ai,avoir
22101,mis,mettre
22102,en,en
22103,garde,garde
22104,les,le
22105,entreprises,entreprise
22106,françaises,français
22107,sur,sur
22108,la,le
22109,rapidité,rapidité
22110,de,de
22111,la,le
22112,justice,justice
22113,commerciale,commercial
22114,chinoise,chinois
22115,en,en
22116,leur,lui
22117,disant,dire
22118,que,que
22119,la,le
22120,france,france
22121,protégerait,protéger
22122,davantage,davantage
22123,les,le
22124,brevets,brevet
22125,français,français
22126,.,.
22127,En,en
22128,revanche,revanche
22129,j,j
22130,ai,avoir
22131,fait,faire
22132,des,du
22133,démarches,démarche
22134,officielles,officiel
22135,pour,pour
22136,la,le
22137,libération,libération
22138,d,d
22139,avocats,avocat
22140,et,et
22141,de,de
22142,journalistes,journaliste
22143,emprisonnés,emprisonné
22144,.,.
22145,Je,je
22146,ne,ne
22147,me,me
22148,suis,suivre|être
22149,pas,pas
22150,tue,taire
22151,sur,sur
22152,ces,ce
22153,sujets,sujet
22154,en,en
22155,allant,aller
22156,en,en
22157,chine,chine
22158,.,.
22159,En,en
22160,revanche,revanche
22161,quand,quand
22162,je,je
22163,vois,voir
22164,l,l
22165,urgence,urgence
22166,du,du
22167,darfour,darfour
22168,et,et
22169,le,le
22170,rôle,rôle
22171,que,que
22172,joue,jouer
22173,la,le
22174,chine,chine
22175,dans,dans
22176,cette,ce
22177,partie,partie
22178,du,du
22179,monde,monde
22180,parce,parce
22181,qu,qu
22182,il,il
22183,y,y
22184,a,avoir
22185,simplement,simplement
22186,du,du
22187,pétrole,pétrole
22188,dans,dans
22189,le,le
22190,sous,sous
22191,sol,sol
22192,si,si
22193,on,on
22194,renonce,renonce
22195,à,à
22196,toute,tout
22197,action,action
22198,alors,alors
22199,on,on
22200,renonce,renoncer
22201,à,à
22202,tout,tout
22203,puisqu,puisqu
22204,il,il
22205,y,y
22206,a,avoir
22207,là,là
22208,justement,justement
22209,ce,ce
22210,grand,grand
22211,événement,événement
22212,mondial,mondial
22213,qui,qui
22214,doit,devoir
22215,intervenir,intervenir
22216,je,je
22217,suis,suivre|être
22218,convaincue,convaincre
22219,que,que
22220,si,si
22221,plusieurs,plusieurs
22222,pays,pays
22223,intervenaient,intervenir
22224,auprès,auprès
22225,de,de
22226,la,le
22227,chine,chine
22228,en,en
22229,disant,dire
22230,qu,qu
22231,il,il
22232,est,être
22233,incompatible,incompatible
22234,d,d
22235,organiser,organiser
22236,les,le
22237,jeux,jeu
22238,olympiques,olympique
22239,avec,avec
22240,la,le
22241,presse,presse
22242,du,du
22243,monde,monde
22244,entier,entier
22245,qui,qui
22246,sera,être
22247,là,là
22248,l,l
22249,opportunité,opportunité
22250,de,de
22251,développement,développement
22252,pour,pour
22253,la,la
22254,chine,chine
22255,et,et
22256,en,en
22257,même,même
22258,temps,temps
22259,continuer,continuer
22260,à,à
22261,fermer,fermer
22262,les,le
22263,yeux,œil
22264,sur,sur
22265,la,le
22266,question,question
22267,du,du
22268,darfour,darfour
22269,je,je
22270,suis,suivre|être
22271,convaincue,convaincre
22272,que,que
22273,s,s
22274,il,il
22275,y,y
22276,avait,avoir
22277,une,un
22278,démarche,démarche
22279,conjointe,conjoint
22280,alors,alors
22281,cela,cela
22282,pourrait,pouvoir
22283,bouger,bouger
22284,en,en
22285,afrique,afrique
22286,.,.
22287,Je,je
22288,suis,suivre|être
22289,pour,pour
22290,l,l
22291,action,action
22292,pas,pas
22293,pour,pour
22294,l,l
22295,inaction,inaction
22296,.,.
22297,Et,et
22298,sur,sur
22299,l,l
22300,immigration,immigration
22301,il,il
22302,faut,falloir
22303,une,un
22304,coopération,coopération
22305,très,très
22306,étroites,étroit
22307,euro,euro
22308,méditerranéenne,méditerranéen
22309,avec,avec
22310,les,le
22311,pays,pays
22312,du,du
22313,sud,sud
22314,de,de
22315,l,l
22316,europe,europe
22317,en,en
22318,particulier,particulier
22319,l,l
22320,espagne,espagne
22321,et,et
22322,l,l
22323,italie,italie
22324,.,.
22325,Nous,nous
22326,en,en
22327,avons,avoir
22328,déjà,déjà
22329,parlé,parler
22330,avec,avec
22331,les,la|le
22332,deux,deux
22333,dirigeants,dirigeant
22334,de,de
22335,ces,ce
22336,pays,pays
22337,.,.
22338,Nous,nous
22339,devons,devoir
22340,réformer,réformer
22341,en,en
22342,profondeur,profondeur
22343,les,le
22344,politiques,politique
22345,d,d
22346,aide,aide
22347,au,au
22348,développement,développement
22349,.,.
22350,Aujourd,aujourd
22351,hui,hui
22352,trop,trop
22353,d,d
22354,argent,argent
22355,est,être
22356,gaspillé,gaspiller
22357,.,.
22358,Il,il
22359,y,y
22360,a,avoir
22361,trop,trop
22362,de,de
22363,détournement,détournement
22364,de,de
22365,fonds,fond|fonds
22366,par,par
22367,des,du
22368,régimes,régime
22369,corrompus,corrompre
22370,.,.
22371,Je,je
22372,crois,croire
22373,profondément,profondément
22374,au,au
22375,co,co
22376,développement,développement
22377,.,.
22378,Je,je
22379,suis,suivre|être
22380,allée,aller
22381,à,à
22382,dakar,dakar
22383,.,.
22384,J,j
22385,ai,avoir
22386,vu,voir
22387,les,le
22388,familles,famille
22389,dans,dans
22390,ce,ce
22391,village,village
22392,de,de
22393,pêcheurs,pêcheur
22394,où,où
22395,les,le
22396,jeunes,jeune
22397,partent,partir
22398,en,en
22399,pirogue,pirogue
22400,et,et
22401,se,se
22402,noient,noyer
22403,en,en
22404,mer,mer
22405,.,.
22406,J,j
22407,ai,avoir
22408,vu,voir
22409,les,le
22410,mères,mère
22411,de,de
22412,famille,famille
22413,qui,qui
22414,étaient,être
22415,là,là
22416,qui,qui
22417,n,n
22418,ont,avoir
22419,pas,pas
22420,envie,envie
22421,que,que
22422,leurs,leur
22423,enfants,enfant
22424,se,se
22425,noient,noyer
22426,en,en
22427,pleine,plein
22428,mer,mer
22429,pour,pour
22430,rejoindre,rejoindre
22431,la,le
22432,france,france
22433,.,.
22434,Elles,elle
22435,ont,avoir
22436,envie,envie
22437,d,d
22438,emplois,emploi
22439,de,de
22440,micro,micro
22441,crédits,crédit
22442,elles,elle
22443,ont,avoir
22444,besoin,besoin
22445,de,de
22446,camions,camion
22447,frigorifiques,frigorifique
22448,pour,pour
22449,leurs,leur
22450,poissons,poisson
22451,d,d
22452,alimentation,alimentation
22453,pour,pour
22454,leurs,leur
22455,bêtes,bête
22456,de,de
22457,projets,projet
22458,de,de
22459,développement,développement
22460,agricole,agricole
22461,.,.
22462,L,l
22463,afrique,afrique
22464,pourrait,pouvoir
22465,très,très
22466,bien,bien
22467,utiliser,utiliser
22468,l,l
22469,énergie,énergie
22470,solaire,solaire
22471,.,.
22472,Comment,comment
22473,se,se
22474,fait,faire
22475,il,il
22476,que,que
22477,ces,ce
22478,pays,pays
22479,francophones,francophone
22480,aient,avoir
22481,des,du
22482,modèles,modèle
22483,de,de
22484,développement,développement
22485,qui,qui
22486,aujourd,aujourd
22487,hui,hui
22488,les,la|le
22489,ruinent,ruiner
22490,comment,comment
22491,se,se
22492,fait,faire
22493,il,il
22494,que,que
22495,l,l
22496,énergie,énergie
22497,solaire,solaire
22498,ne,ne
22499,soit,être
22500,pas,pas
22501,utilisée,utiliser
22502,comment,comment
22503,se,se
22504,fait,faire
22505,il,il
22506,que,que
22507,la,le
22508,france,france
22509,et,et
22510,l,l
22511,europe,europe
22512,n,n
22513,aient,avoir
22514,pas,pas
22515,déjà,déjà
22516,redéfini,redéfinir
22517,les,le
22518,politiques,politique
22519,d,d
22520,aide,aide
22521,au,au
22522,développement,développement
22523,nous,nous
22524,mettrons,mettre
22525,fin,fin
22526,aux,au
22527,migrations,migration
22528,de,de
22529,la,le
22530,misère,misère
22531,si,si
22532,nous,nous
22533,réussissons,réussir
22534,à,à
22535,réduire,réduire
22536,les,le
22537,écarts,écart
22538,entre,entre
22539,pays,pays
22540,riches,riche
22541,et,et
22542,pays,pays
22543,pauvres,pauvre
22544,.,.
22545,Je,je
22546,veux,vouloir
22547,simplement,simplement
22548,demain,demain
22549,que,que
22550,pour,pour
22551,l,l
22552,europe,europe
22553,ce,ce
22554,soit,être
22555,une,un
22556,mission,mission
22557,prioritaire,prioritaire
22558,.,.
22559,Nicolas,nicolas
22560,sarkozy,sarkozy
22561,pourrait,pouvoir
22562,on,on
22563,terminer,terminer
22564,sur,sur
22565,l,l
22566,immigration,immigration
22567,et,et
22568,évoquer,évoquer
22569,un,un
22570,sujet,sujet
22571,qui,qui
22572,a,avoir
22573,été,être
22574,beaucoup,beaucoup
22575,discuté,discuter
22576,dans,dans
22577,la,le
22578,campagne,campagne
22579,le,le
22580,problème,problème
22581,du,du
22582,règlement,règlement
22583,des,du
22584,sans,sans
22585,papiers,papier
22586,qui,qui
22587,sont,être
22588,aujourd,aujourd
22589,hui,hui
22590,en,en
22591,france,france
22592,de,de
22593,façon,façon
22594,que,que
22595,chacun,chacun
22596,puisse,pouvoir
22597,exprimer,exprimer
22598,sa,son
22599,position,position
22600,je,je
22601,prends,prendre
22602,un,un
22603,engagement,engagement
22604,devant,devant
22605,les,le
22606,français,français
22607,si,si
22608,je,je
22609,suis,suivre|être
22610,président,président
22611,de,de
22612,la,le
22613,république,république
22614,je,je
22615,ne,ne
22616,ferai,faire
22617,pas,pas
22618,de,de
22619,régularisation,régularisation
22620,globale,global
22621,.,.
22622,La,le
22623,régularisation,régularisation
22624,globale,global
22625,la,le
22626,france,france
22627,l,l
22628,a,avoir
22629,essayée,essayer|essayer
22630,à,à
22631,trois,trois
22632,reprises,reprise
22633,en,en
22634,en,en
22635,en,en
22636,chaque,chaque
22637,fois,foi|fois
22638,avec,avec
22639,un,un
22640,gouvernement,gouvernement
22641,socialiste,socialiste
22642,.,.
22643,Chaque,chaque
22644,fois,foi|fois
22645,nous,nous
22646,l,l
22647,avons,avoir
22648,payé,payer|payer
22649,cher,cher
22650,puisque,puisque
22651,c,c
22652,est,être
22653,un,un
22654,signal,signal
22655,envoyé,envoyer
22656,à,à
22657,tous,tout
22658,les,le
22659,réseaux,réseau
22660,de,de
22661,trafiquants,trafiquant
22662,du,du
22663,monde,monde
22664,entier,entier
22665,pour,pour
22666,envoyer,envoyer
22667,des,du
22668,clandestins,clandestin
22669,en,en
22670,espérant,espérer
22671,une,un
22672,régularisation,régularisation
22673,.,.
22674,J,j
22675,ai,avoir
22676,été,être
22677,stupéfait,stupéfaire
22678,d,d
22679,entendre,entendre
22680,mme,madame
22681,royal,royal
22682,dire,dire
22683,qu,qu
22684,elle,elle
22685,était,être
22686,prête,prêt
22687,à,à
22688,donner,donner
22689,des,du
22690,papiers,papier
22691,aux,au
22692,parents,parent|parents
22693,et,et
22694,aux,au
22695,grands,grand
22696,parents,parent|parents
22697,de,de
22698,tous,tout
22699,les,le
22700,enfants,enfant
22701,scolarisés,scolariser
22702,en,en
22703,france,france
22704,.,.
22705,Comme,comme
22706,l,l
22707,inscription,inscription
22708,dans,dans
22709,une,un
22710,école,école
22711,est,être
22712,un,un
22713,droit,droit
22714,cela,cela
22715,veut,vouloir
22716,dire,dire
22717,que,que
22718,vous,vous
22719,créez,créer
22720,alors,alors
22721,une,un
22722,nouvelle,nouveau
22723,filière,filière
22724,d,d
22725,immigration,immigration
22726,.,.
22727,Je,je
22728,le,le
22729,dis,dire
22730,comme,comme
22731,je,je
22732,le,le
22733,pense,penser
22734,la,le
22735,seule,seul
22736,solution,solution
22737,possible,possible
22738,est,être
22739,le,le
22740,règlement,règlement
22741,au,au
22742,cas,cas
22743,par,par
22744,cas,cas
22745,.,.
22746,J,j
22747,ai,avoir
22748,obtenu,obtenir
22749,en,en
22750,matière,matière
22751,d,d
22752,immigration,immigration
22753,des,du
22754,résultats,résultat
22755,spectaculaires,spectaculaire
22756,.,.
22757,Il,il
22758,faut,falloir
22759,aller,aller
22760,plus,plus
22761,loin,loin
22762,.,.
22763,La,le
22764,france,france
22765,doit,devoir
22766,rester,rester
22767,un,un
22768,pays,pays
22769,ouvert,ouvert
22770,généreux,généreux
22771,doit,devoir
22772,rester,rester
22773,un,un
22774,pays,pays
22775,accueillant,accueillir
22776,aux,au
22777,réfugiés,réfugier
22778,politiques,politique
22779,notamment,notamment
22780,aux,au
22781,femmes,femme
22782,.,.
22783,Je,je
22784,pense,penser
22785,aux,au
22786,infirmières,infirmier
22787,bulgares,bulgare
22788,aux,au
22789,tchétchènes,tchétchène
22790,à,à
22791,tous,tout
22792,ceux,celui
22793,qui,qui
22794,sont,être
22795,martyrisés,martyriser
22796,dans,dans
22797,le,le
22798,monde,monde
22799,.,.
22800,Mais,mais
22801,la,le
22802,france,france
22803,ne,ne
22804,peut,pouvoir
22805,pas,pas
22806,accueillir,accueillir
22807,toute,tout
22808,la,le
22809,misère,misère
22810,du,du
22811,monde,monde
22812,.,.
22813,La,le
22814,france,france
22815,pour,pour
22816,préserver,préserver
22817,son,son
22818,pacte,pacte
22819,social,social
22820,la,le
22821,france,france
22822,qui,qui
22823,est,être
22824,le,le
22825,pays,pays
22826,qui,qui
22827,a,avoir
22828,les,le
22829,allocations,allocation
22830,sociales,social
22831,les,le
22832,plus,plus
22833,généreuses,généreux
22834,d,d
22835,europe,europe
22836,ne,ne
22837,peut,pouvoir
22838,pas,pas
22839,accueillir,accueillir
22840,tout,tout
22841,le,le
22842,monde,monde
22843,.,.
22844,Nous,nous
22845,avons,avoir
22846,le,le
22847,droit,droit
22848,de,de
22849,choisir,choisir
22850,de,de
22851,qui,qui
22852,est,être
22853,le,le
22854,bienvenu,bienvenu
22855,sur,sur
22856,notre,notre
22857,territoire,territoire
22858,et,et
22859,de,de
22860,qui,qui
22861,n,n
22862,y,y
22863,est,être
22864,pas,pas
22865,souhaité,souhaiter
22866,.,.
22867,Ceux,celui
22868,qui,qui
22869,n,n
22870,ont,avoir
22871,pas,pas
22872,de,de
22873,papiers,papier
22874,seront,être
22875,reconduits,reconduire
22876,dans,dans
22877,leur,leur
22878,pays,pays
22879,.,.
22880,Je,je
22881,pense,penser
22882,que,que
22883,c,c
22884,est,être
22885,un,un
22886,problème,problème
22887,très,très
22888,difficile,difficile
22889,et,et
22890,humainement,humainement
22891,très,très
22892,douloureux,douloureux
22893,.,.
22894,Ces,ce
22895,questions,question
22896,là,là
22897,doivent,devoir
22898,être,être
22899,dégagées,dégager
22900,de,de
22901,tout,tout
22902,enjeu,enjeu
22903,politicien,politicien
22904,.,.
22905,C,c
22906,est,être
22907,vrai,vrai
22908,.,.
22909,Elles,elle
22910,ne,ne
22911,doivent,devoir
22912,pas,pas
22913,être,être
22914,exploitées,exploiter
22915,à,à
22916,telle,tel
22917,ou,ou
22918,telle,tel
22919,fin,fin
22920,.,.
22921,Oui,oui
22922,par,par
22923,exemple,exemple
22924,comme,comme
22925,on,on
22926,l,l
22927,a,avoir
22928,fait,faire
22929,pour,pour
22930,le,le
22931,squat,squat
22932,de,de
22933,cachan,cachan
22934,quand,quand
22935,un,un
22936,certain,certain
22937,nombre,nombre
22938,de,de
22939,people,people
22940,sont,être
22941,venus,venir
22942,protester,protester
22943,parce,parce
22944,que,que
22945,j,j
22946,exécutais,exécuter
22947,une,un
22948,décision,décision
22949,de,de
22950,justice,justice
22951,.,.
22952,Vous,vous
22953,avez,avoir
22954,raison,raison
22955,il,il
22956,ne,ne
22957,faut,falloir
22958,pas,pas
22959,faire,faire
22960,de,de
22961,polémique,polémique
22962,mais,mais
22963,il,il
22964,ne,ne
22965,faut,falloir
22966,pas,pas
22967,les,la|le
22968,faire,faire
22969,des,du
22970,deux,deux
22971,côtés,côté
22972,ni,ni
22973,du,du
22974,mien,mien
22975,ni,ni
22976,du,du
22977,vôtre,vôtre
22978,.,.
22979,Aller,aller
22980,arrêter,arrêter
22981,un,un
22982,grand,grand
22983,père,père
22984,devant,devant
22985,une,un
22986,école,école
22987,et,et
22988,devant,devant
22989,son,son
22990,petit,petit
22991,fils,fil|fils
22992,.,.
22993,.,.
22994,.,.
22995,Ce,ce
22996,n,n
22997,est,être
22998,pas,pas
22999,exact,exact
23000,.,.
23001,Cela,cela
23002,ne,ne
23003,s,s
23004,est,être
23005,pas,pas
23006,passé,passer
23007,ainsi,ainsi
23008,.,.
23009,Si,si
23010,c,c
23011,est,être
23012,exact,exact
23013,.,.
23014,Le,le
23015,fait,fait
23016,qu,qu
23017,il,il
23018,soit,être
23019,grand,grand
23020,père,père
23021,on,on
23022,doit,devoir
23023,lui,lui
23024,donner,donner
23025,ses,son
23026,papiers,papier
23027,ce,ce
23028,n,n
23029,est,être
23030,pas,pas
23031,ce,ce
23032,que,que
23033,je,je
23034,viens,venir
23035,de,de
23036,dire,dire
23037,.,.
23038,Je,je
23039,répète,répéter
23040,.,.
23041,Aller,aller
23042,arrêter,arrêter
23043,un,un
23044,grand,grand
23045,père,père
23046,devant,devant
23047,une,un
23048,école,école
23049,.,.
23050,.,.
23051,.,.
23052,Ce,ce
23053,n,n
23054,est,être
23055,pas,pas
23056,ce,ce
23057,qui,qui
23058,s,s
23059,est,être
23060,passé,passer
23061,.,.
23062,.,.
23063,.,.
23064,.,.
23065,.,.
23066,.,.
23067,Et,et
23068,devant,devant
23069,son,son
23070,petit,petit
23071,fils,fil|fils
23072,ce,ce
23073,n,n
23074,est,être
23075,pas,pas
23076,acceptable,acceptable
23077,dans,dans
23078,la,le
23079,république,république
23080,française,français
23081,.,.
23082,Par,par
23083,ailleurs,ailleurs
23084,je,je
23085,n,n
23086,ai,avoir
23087,jamais,jamais
23088,dit,dire
23089,ce,ce
23090,que,que
23091,vous,vous
23092,venez,venir
23093,de,de
23094,me,me
23095,prêter,prêter
23096,je,je
23097,n,n
23098,ai,avoir
23099,jamais,jamais
23100,demandé,demander
23101,de,de
23102,régularisation,régularisation
23103,globale,global
23104,et,et
23105,générale,général
23106,de,de
23107,générations,génération
23108,j,j
23109,ai,avoir
23110,dit,dire
23111,que,que
23112,cela,cela
23113,devait,devoir
23114,se,se
23115,faire,faire
23116,au,au
23117,cas,cas
23118,par,par
23119,cas,cas
23120,.,.
23121,Comme,comme
23122,je,je
23123,l,l
23124,ai,avoir
23125,fait,faire
23126,on,on
23127,est,être
23128,d,d
23129,accord,accord
23130,.,.
23131,Oui,oui
23132,sur,sur
23133,le,le
23134,cas,cas
23135,par,par
23136,cas,cas
23137,on,on
23138,est,être
23139,d,d
23140,accord,accord
23141,.,.
23142,Je,je
23143,vous,vous
23144,remercie,remercier
23145,de,de
23146,ce,ce
23147,satisfecit,satisfecit
23148,.,.
23149,Ces,ce
23150,sujets,sujet
23151,sont,être
23152,difficiles,difficile
23153,.,.
23154,.,.
23155,.,.
23156,J,j
23157,en,en
23158,prends,prendre
23159,acte,acte
23160,avec,avec
23161,satisfaction,satisfaction
23162,.,.
23163,Je,je
23164,n,n
23165,ai,avoir
23166,pas,pas
23167,l,l
23168,intention,intention
23169,d,d
23170,exploiter,exploiter
23171,ces,ce
23172,choses,chose
23173,de,de
23174,façon,façon
23175,politicienne,politicien
23176,sauf,sauf
23177,que,que
23178,je,je
23179,n,n
23180,irai,aller
23181,pas,pas
23182,arrêter,arrêter
23183,des,du
23184,grands,grand
23185,pères,père
23186,devant,devant
23187,les,le
23188,écoles,école
23189,.,.
23190,Je,je
23191,ferai,faire
23192,les,le
23193,choses,chose
23194,humainement,humainement
23195,.,.
23196,C,c
23197,est,être
23198,à,à
23199,dire,dire
23200,que,que
23201,vous,vous
23202,attendez,attendre
23203,qu,qu
23204,il,il
23205,soit,être
23206,dans,dans
23207,l,l
23208,autre,autre
23209,rue,ruer
23210,pour,pour
23211,le,le
23212,faire,faire
23213,.,.
23214,Qu,qu
23215,est,être
23216,ce,ce
23217,qui,qui
23218,vous,vous
23219,a,avoir
23220,choqué,choquer
23221,que,que
23222,c,c
23223,était,être
23224,devant,devant
23225,l,l
23226,école,école
23227,ou,ou
23228,que,que
23229,la,le
23230,police,police
23231,de,de
23232,la,le
23233,république,république
23234,faisant,faire
23235,un,un
23236,contrôle,contrôle
23237,découvre,découvrir
23238,quelqu,quelqu
23239,un,un
23240,qui,qui
23241,n,n
23242,a,avoir
23243,pas,pas
23244,de,de
23245,papier,papier
23246,s,s
23247,il,il
23248,était,être
23249,dans,dans
23250,une,un
23251,autre,autre
23252,rue,rue
23253,il,il
23254,était,être
23255,normal,normal
23256,que,que
23257,la,le
23258,police,police
23259,fasse,faire
23260,son,son
23261,travail,travail
23262,c,c
23263,était,être
23264,parce,parce
23265,qu,qu
23266,il,il
23267,était,être
23268,dans,dans
23269,une,un
23270,autre,autre
23271,rue,rue
23272,ne,ne
23273,jouez,jouer
23274,pas,pas
23275,sur,sur
23276,les,le
23277,mots,mot
23278,ni,ni
23279,sur,sur
23280,la,le
23281,misère,misère
23282,des,du
23283,gens,gens
23284,.,.
23285,Vous,vous
23286,savez,savoir
23287,parfaitement,parfaitement
23288,de,de
23289,quoi,quoi
23290,il,il
23291,s,s
23292,agit,agir
23293,.,.
23294,Je,je
23295,ne,ne
